CustomerID,session_id,session_start,session_end,total_items,total_value,num_products,session_duration_mins,hour_of_day
14541,5,2011-04-11 12:17:00,2011-04-11 12:17:00,52,18.05,5,0.0,12
14541,6,2011-05-09 17:24:00,2011-05-09 17:24:00,26,3.0,2,0.0,17
14541,7,2011-06-24 10:31:00,2011-06-24 10:31:00,100,23.55,7,0.0,10
14541,8,2011-10-12 10:08:00,2011-10-12 10:08:00,44,9.35,3,0.0,10
14542,1,2011-06-07 08:19:00,2011-06-07 08:19:00,19,27.05,5,0.0,8
14543,1,2010-12-10 11:51:00,2010-12-10 11:51:00,40,41.95,5,0.0,11
14543,10,2011-06-21 13:37:00,2011-06-21 13:37:00,39,67.0,8,0.0,13
14543,11,2011-08-04 18:18:00,2011-08-04 18:18:00,32,24.9,4,0.0,18
14543,12,2011-08-23 12:26:00,2011-08-23 12:26:00,42,19.55,3,0.0,12
14543,13,2011-09-27 10:26:00,2011-09-27 10:26:00,8,13.9,3,0.0,10
14543,14,2011-11-09 13:36:00,2011-11-09 13:36:00,68,36.18,5,0.0,13
14543,15,2011-11-11 12:45:00,2011-11-11 12:45:00,4,3.95,1,0.0,12
14543,2,2011-01-25 11:41:00,2011-01-25 11:41:00,76,19.4,6,0.0,11
14543,3,2011-02-16 14:40:00,2011-02-16 14:40:00,105,19.2,6,0.0,14
14543,4,2011-03-16 12:43:00,2011-03-16 12:44:00,56,18.95,4,1.0,12
14543,5,2011-03-31 15:00:00,2011-03-31 15:00:00,64,29.9,5,0.0,15
14543,6,2011-04-01 10:43:00,2011-04-01 10:43:00,30,98.01,10,0.0,10
14543,7,2011-05-09 13:59:00,2011-05-09 13:59:00,78,28.84,6,0.0,13
14543,8,2011-06-02 16:26:00,2011-06-02 16:26:00,33,15.2,3,0.0,16
14543,9,2011-06-10 12:24:00,2011-06-10 12:24:00,4,4.95,1,0.0,12
14544,1,2010-12-13 12:50:00,2010-12-13 12:50:00,843,135.07999999999998,53,0.0,12
14544,2,2011-11-15 15:06:00,2011-11-15 15:06:00,700,140.44,57,0.0,15
14546,1,2011-04-05 12:37:00,2011-04-05 12:37:00,357,215.03,96,0.0,12
14546,2,2011-05-22 11:41:00,2011-05-22 11:41:00,144,126.26,46,0.0,11
14546,3,2011-09-23 13:11:00,2011-09-23 13:11:00,407,336.29,127,0.0,13
14546,4,2011-10-30 11:47:00,2011-10-30 11:47:00,174,187.1,55,0.0,11
14546,5,2011-12-04 13:00:00,2011-12-04 13:00:00,235,204.29,70,0.0,13
14547,1,2011-10-16 14:35:00,2011-10-16 14:35:00,233,272.25,72,0.0,14
14547,2,2011-11-06 14:39:00,2011-11-06 14:39:00,292,191.06,67,0.0,14
14547,3,2011-11-13 12:27:00,2011-11-13 12:27:00,700,273.79,86,0.0,12
14547,4,2011-11-20 14:24:00,2011-11-20 14:24:00,502,32.86,24,0.0,14
14547,5,2011-11-23 10:23:00,2011-11-23 10:23:00,247,48.34,21,0.0,10
14547,6,2011-11-27 13:49:00,2011-11-27 13:49:00,438,155.02,49,0.0,13
14547,7,2011-12-05 12:59:00,2011-12-05 12:59:00,161,54.43,17,0.0,12
14547,8,2011-12-06 11:06:00,2011-12-06 11:06:00,95,24.05,11,0.0,11
14548,1,2011-01-26 08:38:00,2011-01-26 08:38:00,128,5.1,2,0.0,8
14548,2,2011-07-12 12:19:00,2011-07-12 12:19:00,128,5.1,2,0.0,12
14549,1,2011-02-01 13:47:00,2011-02-01 13:47:00,136,179.9,56,0.0,13
14550,1,2011-10-26 12:14:00,2011-10-26 12:14:00,207,49.08,26,0.0,12
14550,2,2011-11-29 12:12:00,2011-11-29 12:12:00,187,55.77,19,0.0,12
14551,1,2011-05-19 18:21:00,2011-05-19 18:21:00,66,40.57,7,0.0,18
14551,2,2011-11-21 13:36:00,2011-11-21 13:36:00,40,6.45,3,0.0,13
14552,1,2011-07-11 12:49:00,2011-07-11 12:49:00,91,108.76,57,0.0,12
14553,1,2011-01-04 15:40:00,2011-01-04 15:40:00,131,55.94,23,0.0,15
14553,2,2011-05-05 11:08:00,2011-05-05 11:08:00,51,41.28,16,0.0,11
14553,3,2011-11-06 13:32:00,2011-11-06 13:32:00,103,88.85,30,0.0,13
14553,4,2011-11-06 14:06:00,2011-11-06 14:06:00,21,186.27,10,0.0,14
14553,5,2011-11-20 13:20:00,2011-11-20 13:20:00,187,48.43,33,0.0,13
14554,1,2011-10-18 13:04:00,2011-10-18 13:04:00,228,130.21,47,0.0,13
14554,2,2011-11-16 13:25:00,2011-11-16 13:25:00,756,386.16,111,0.0,13
14554,3,2011-11-22 17:15:00,2011-11-22 17:15:00,49,14.239999999999998,4,0.0,17
14554,4,2011-11-29 16:44:00,2011-11-29 16:44:00,445,64.87,27,0.0,16
14555,1,2011-02-10 17:19:00,2011-02-10 17:19:00,98,41.78,14,0.0,17
14555,2,2011-10-13 16:24:00,2011-10-13 16:24:00,32,21.45,5,0.0,16
14557,1,2011-09-15 15:48:00,2011-09-15 15:48:00,510,25.44,16,0.0,15
14560,1,2010-12-17 09:22:00,2010-12-17 09:22:00,69,95.94,14,0.0,9
14560,10,2011-06-30 17:16:00,2011-06-30 17:16:00,2,8.5,1,0.0,17
14560,11,2011-07-28 11:18:00,2011-07-28 11:18:00,8,18.45,2,0.0,11
14560,12,2011-08-22 12:45:00,2011-08-22 12:46:00,20,28.4,4,1.0,12
14560,13,2011-09-02 15:50:00,2011-09-02 15:50:00,120,0.42,1,0.0,15
14560,14,2011-09-06 10:27:00,2011-09-06 10:27:00,240,0.42,1,0.0,10
14560,15,2011-10-07 12:14:00,2011-10-07 12:14:00,270,20.259999999999998,12,0.0,12
14560,16,2011-10-27 11:42:00,2011-10-27 11:47:00,57,30.63,5,5.0,11
14560,17,2011-11-08 13:10:00,2011-11-08 13:10:00,44,4.25,3,0.0,13
14560,18,2011-11-10 17:45:00,2011-11-10 17:45:00,48,4.1899999999999995,3,0.0,17
14560,19,2011-11-23 09:35:00,2011-11-23 09:35:00,168,2.2,4,0.0,9
14560,2,2011-01-27 12:13:00,2011-01-27 12:13:00,39,20.15,4,0.0,12
14560,20,2011-12-02 15:22:00,2011-12-02 15:22:00,48,0.85,1,0.0,15
14560,3,2011-02-04 11:13:00,2011-02-04 11:13:00,8,18.4,3,0.0,11
14560,4,2011-02-10 13:27:00,2011-02-10 13:27:00,14,26.95,4,0.0,13
14560,5,2011-03-01 15:12:00,2011-03-01 15:12:00,5,14.899999999999999,2,0.0,15
14560,6,2011-03-08 12:57:00,2011-03-08 12:57:00,32,27.95,3,0.0,12
14560,7,2011-03-20 10:51:00,2011-03-20 10:51:00,10,18.45,2,0.0,10
14560,8,2011-03-24 13:45:00,2011-03-24 13:45:00,41,10.41,3,0.0,13
14560,9,2011-05-27 16:00:00,2011-05-27 16:00:00,17,11.399999999999999,2,0.0,16
14561,1,2011-06-08 13:26:00,2011-06-08 13:26:00,183,33.13,16,0.0,13
14561,2,2011-06-30 13:43:00,2011-06-30 13:43:00,192,58.94,20,0.0,13
14561,3,2011-09-25 12:39:00,2011-09-25 12:39:00,639,44.94,33,0.0,12
14562,1,2011-02-08 14:45:00,2011-02-08 14:45:00,87,85.9,28,0.0,14
14562,10,2011-09-22 19:54:00,2011-09-22 19:54:00,96,97.71000000000001,24,0.0,19
14562,11,2011-10-16 14:07:00,2011-10-16 14:07:00,146,157.96,47,0.0,14
14562,12,2011-10-21 11:49:00,2011-10-21 11:49:00,68,49.79,13,0.0,11
14562,13,2011-11-01 14:35:00,2011-11-01 14:35:00,58,76.18,17,0.0,14
14562,14,2011-11-10 10:49:00,2011-11-10 10:49:00,122,123.8,29,0.0,10
14562,15,2011-11-15 15:33:00,2011-11-15 15:33:00,66,45.69,13,0.0,15
14562,16,2011-11-28 14:39:00,2011-11-28 14:39:00,110,69.88,26,0.0,14
14562,17,2011-12-06 10:41:00,2011-12-06 11:05:00,120,71.45,25,24.0,10
14562,2,2011-02-23 15:11:00,2011-02-23 15:11:00,60,83.15,23,0.0,15
14562,3,2011-04-21 19:55:00,2011-04-21 19:55:00,291,103.82,35,0.0,19
14562,4,2011-06-09 19:55:00,2011-06-09 19:55:00,59,70.96000000000001,18,0.0,19
14562,5,2011-07-14 11:30:00,2011-07-14 11:30:00,246,125.04,31,0.0,11
14562,6,2011-08-04 20:01:00,2011-08-04 20:01:00,162,65.99,30,0.0,20
14562,7,2011-09-08 19:58:00,2011-09-08 19:58:00,94,130.79,27,0.0,19
14562,8,2011-09-14 13:23:00,2011-09-14 13:23:00,27,42.76,8,0.0,13
14562,9,2011-09-18 10:35:00,2011-09-18 10:35:00,22,78.85,13,0.0,10
14565,1,2010-12-13 13:25:00,2010-12-13 13:25:00,640,143.32,54,0.0,13
14565,2,2011-05-18 13:09:00,2011-05-18 13:09:00,259,112.03,24,0.0,13
14565,3,2011-08-18 15:51:00,2011-08-18 15:51:00,472,132.68,31,0.0,15
14565,4,2011-09-05 09:07:00,2011-09-05 09:07:00,169,108.76,18,0.0,9
14566,1,2011-08-21 11:05:00,2011-08-21 11:05:00,800,7.16,4,0.0,11
14567,1,2011-08-01 13:48:00,2011-08-01 13:48:00,172,61.69,13,0.0,13
14567,2,2011-10-14 10:21:00,2011-10-14 10:21:00,240,60.800000000000004,20,0.0,10
14569,1,2011-12-08 14:58:00,2011-12-08 14:58:00,79,47.04,10,0.0,14
14570,1,2011-03-04 10:39:00,2011-03-04 10:58:00,95,97.79,29,19.0,10
14572,1,2011-01-19 17:23:00,2011-01-19 17:23:00,182,134.84,50,0.0,17
14572,2,2011-03-16 16:38:00,2011-03-16 16:38:00,251,130.6,45,0.0,16
14572,3,2011-03-30 16:34:00,2011-03-30 16:34:00,31,23.95,3,0.0,16
14572,4,2011-07-15 16:06:00,2011-07-15 16:06:00,248,119.85000000000001,45,0.0,16
14572,5,2011-08-21 13:46:00,2011-08-21 13:46:00,478,194.79,54,0.0,13
14572,6,2011-10-30 14:04:00,2011-10-30 14:04:00,223,173.1,48,0.0,14
14572,7,2011-12-06 14:40:00,2011-12-06 14:40:00,15,29.6,4,0.0,14
14573,1,2010-12-02 19:59:00,2010-12-02 19:59:00,134,304.7,68,0.0,19
14573,2,2011-02-25 17:25:00,2011-02-25 17:25:00,40,137.8,28,0.0,17
14573,3,2011-03-03 11:07:00,2011-03-03 11:07:00,28,92.35,16,0.0,11
14573,4,2011-03-27 15:46:00,2011-03-27 15:46:00,41,92.08,20,0.0,15
14573,5,2011-05-11 12:32:00,2011-05-11 12:32:00,160,171.68,43,0.0,12
14573,6,2011-05-23 11:52:00,2011-05-23 12:15:00,53,117.78,23,23.0,11
14573,7,2011-06-10 11:28:00,2011-06-10 11:28:00,44,69.53,12,0.0,11
14573,8,2011-06-13 11:15:00,2011-06-13 11:15:00,44,55.87,13,0.0,11
14576,1,2010-12-02 17:51:00,2010-12-02 17:51:00,12,2.95,1,0.0,17
14577,1,2010-12-12 11:26:00,2010-12-12 11:26:00,131,114.10000000000001,34,0.0,11
14577,2,2011-04-21 11:31:00,2011-04-21 11:31:00,60,53.63,24,0.0,11
14577,3,2011-06-29 11:46:00,2011-06-29 11:46:00,89,61.24,28,0.0,11
14577,4,2011-11-27 12:47:00,2011-11-27 12:47:00,73,96.16,33,0.0,12
14578,1,2011-12-06 17:18:00,2011-12-06 17:18:00,240,58.83,24,0.0,17
14581,1,2011-11-23 12:39:00,2011-11-23 12:39:00,217,26.91,16,0.0,12
14582,1,2011-10-30 11:56:00,2011-10-30 11:56:00,73,20.34,6,0.0,11
14583,1,2011-05-18 11:28:00,2011-05-18 11:28:00,98,142.28,39,0.0,11
14583,2,2011-06-07 12:47:00,2011-06-07 12:47:00,155,85.25,48,0.0,12
14583,3,2011-06-27 12:28:00,2011-06-27 12:28:00,172,91.82000000000001,51,0.0,12
14583,4,2011-07-18 12:53:00,2011-07-18 12:53:00,147,185.18,60,0.0,12
14583,5,2011-12-04 12:32:00,2011-12-04 12:32:00,220,154.29999999999998,83,0.0,12
14584,1,2011-05-25 17:31:00,2011-05-25 17:31:00,104,77.94,29,0.0,17
14584,2,2011-05-26 16:30:00,2011-05-26 16:30:00,79,91.91,23,0.0,16
14584,3,2011-06-09 20:03:00,2011-06-09 20:03:00,118,137.91,32,0.0,20
14584,4,2011-06-23 18:33:00,2011-06-23 18:33:00,82,43.65,14,0.0,18
14585,1,2011-10-20 14:33:00,2011-10-20 14:33:00,91,57.7,29,0.0,14
14586,1,2011-03-08 10:04:00,2011-03-08 10:04:00,444,13.27,19,0.0,10
14587,1,2011-01-12 13:16:00,2011-01-12 13:16:00,155,160.23,79,0.0,13
14587,2,2011-02-01 12:54:00,2011-02-01 12:54:00,58,77.60000000000001,30,0.0,12
14587,3,2011-02-08 13:28:00,2011-02-08 13:28:00,79,66.33,32,0.0,13
14587,4,2011-03-11 14:15:00,2011-03-11 14:15:00,94,89.87,42,0.0,14
14587,5,2011-03-25 11:44:00,2011-03-25 11:44:00,106,103.12,46,0.0,11
14587,6,2011-04-06 13:28:00,2011-04-06 13:28:00,72,96.9,34,0.0,13
14587,7,2011-05-10 14:22:00,2011-05-10 14:22:00,82,123.28,43,0.0,14
14587,8,2011-06-08 14:09:00,2011-06-08 14:09:00,82,105.95,41,0.0,14
14587,9,2011-11-21 11:34:00,2011-11-21 11:34:00,33,91.72,20,0.0,11
14589,1,2010-12-03 11:42:00,2010-12-03 11:42:00,5,23.85,3,0.0,11
14591,1,2011-05-10 14:09:00,2011-05-10 14:09:00,105,169.10999999999999,33,0.0,14
14591,2,2011-11-24 13:53:00,2011-11-24 13:57:00,1192,384.6,114,4.0,13
14592,1,2011-10-06 18:08:00,2011-10-06 18:08:00,234,121.15,73,0.0,18
14592,2,2011-10-14 14:58:00,2011-10-14 14:58:00,114,107.14,45,0.0,14
14592,3,2011-11-04 16:35:00,2011-11-04 16:35:00,67,107.03,39,0.0,16
14593,1,2011-05-25 11:14:00,2011-05-25 11:21:00,118,177.21,54,7.0,11
14593,2,2011-11-18 12:48:00,2011-11-18 12:48:00,214,136.39,82,0.0,12
14594,1,2010-12-01 13:54:00,2010-12-01 13:54:00,146,93.27,31,0.0,13
14594,2,2011-12-02 13:28:00,2011-12-02 13:28:00,39,84.24,20,0.0,13
14595,1,2011-01-30 13:36:00,2011-01-30 13:36:00,76,11.05,5,0.0,13
14595,2,2011-09-15 13:13:00,2011-09-15 13:13:00,71,27.4,7,0.0,13
14595,3,2011-10-09 12:04:00,2011-10-09 12:04:00,96,16.6,10,0.0,12
14595,4,2011-10-14 15:26:00,2011-10-14 15:26:00,664,191.95,68,0.0,15
14595,5,2011-11-15 15:10:00,2011-11-15 15:10:00,22,25.84,6,0.0,15
14595,6,2011-11-20 12:12:00,2011-11-20 12:12:00,49,23.240000000000002,6,0.0,12
14597,1,2011-06-01 12:33:00,2011-06-01 12:33:00,118,4.15,3,0.0,12
14597,2,2011-11-28 13:13:00,2011-11-28 13:13:00,459,77.03,42,0.0,13
14598,1,2011-10-26 13:19:00,2011-10-26 13:19:00,189,76.08,49,0.0,13
14600,1,2011-02-07 09:48:00,2011-02-07 09:48:00,125,134.07,25,0.0,9
14601,1,2011-11-29 09:48:00,2011-11-29 09:48:00,168,10.04,7,0.0,9
14603,1,2011-03-10 10:27:00,2011-03-10 10:27:00,400,3.3,2,0.0,10
14606,1,2010-12-01 16:57:00,2010-12-01 16:58:00,93,117.95,40,1.0,16
14606,10,2011-01-12 13:19:00,2011-01-12 13:19:00,47,118.47,26,0.0,13
14606,11,2011-01-17 13:23:00,2011-01-17 13:23:00,76,116.2,39,0.0,13
14606,12,2011-01-19 16:08:00,2011-01-19 16:08:00,62,60.31,19,0.0,16
14606,13,2011-01-23 15:34:00,2011-01-23 15:34:00,177,99.78,28,0.0,15
14606,14,2011-01-26 12:35:00,2011-01-26 12:36:00,120,63.0,18,1.0,12
14606,15,2011-02-01 11:16:00,2011-02-01 11:16:00,2,3.67,2,0.0,11
14606,16,2011-02-01 11:51:00,2011-02-01 11:51:00,77,128.52,47,0.0,11
14606,17,2011-02-03 13:27:00,2011-02-03 13:27:00,72,52.35,19,0.0,13
14606,18,2011-02-06 15:34:00,2011-02-06 15:34:00,46,80.09,28,0.0,15
14606,19,2011-02-08 16:25:00,2011-02-08 16:25:00,68,53.620000000000005,19,0.0,16
14606,2,2010-12-05 15:12:00,2010-12-05 15:12:00,83,119.51,41,0.0,15
14606,20,2011-02-14 15:43:00,2011-02-14 15:43:00,57,136.69,39,0.0,15
14606,21,2011-02-17 12:59:00,2011-02-17 12:59:00,76,74.25,24,0.0,12
14606,22,2011-02-18 13:26:00,2011-02-18 13:26:00,1,15.0,1,0.0,13
14606,23,2011-02-20 15:43:00,2011-02-20 15:43:00,97,58.4,24,0.0,15
14606,24,2011-02-23 14:29:00,2011-02-23 14:29:00,59,80.51,31,0.0,14
14606,25,2011-02-27 14:26:00,2011-02-27 14:26:00,47,114.77,36,0.0,14
14606,26,2011-03-02 11:32:00,2011-03-02 11:32:00,62,91.12,37,0.0,11
14606,27,2011-03-07 13:33:00,2011-03-07 13:33:00,52,90.37,36,0.0,13
14606,28,2011-03-10 13:58:00,2011-03-10 13:58:00,47,60.5,24,0.0,13
14606,29,2011-03-13 14:29:00,2011-03-13 14:29:00,54,69.23,29,0.0,14
14606,3,2010-12-08 12:08:00,2010-12-08 12:08:00,81,168.67000000000002,38,0.0,12
14606,30,2011-03-16 11:41:00,2011-03-16 11:41:00,104,92.30000000000001,19,0.0,11
14606,31,2011-03-21 12:53:00,2011-03-21 12:53:00,69,89.48,35,0.0,12
14606,32,2011-03-24 12:15:00,2011-03-24 12:15:00,172,62.97,30,0.0,12
14606,33,2011-03-29 17:23:00,2011-03-29 17:23:00,132,119.86,40,0.0,17
14606,34,2011-04-04 14:41:00,2011-04-04 14:41:00,58,103.28,42,0.0,14
14606,35,2011-04-06 11:34:00,2011-04-06 11:34:00,92,60.92,20,0.0,11
14606,36,2011-04-11 14:56:00,2011-04-11 15:25:00,57,122.34,34,29.0,14
14606,37,2011-04-14 12:01:00,2011-04-14 12:01:00,96,44.66,23,0.0,12
14606,38,2011-04-19 11:02:00,2011-04-19 11:02:00,75,84.67,35,0.0,11
14606,39,2011-04-26 12:07:00,2011-04-26 12:07:00,47,99.27,31,0.0,12
14606,4,2010-12-14 13:10:00,2010-12-14 13:22:00,113,190.62,44,12.0,13
14606,40,2011-04-27 11:12:00,2011-04-27 11:12:00,77,40.04,18,0.0,11
14606,41,2011-05-04 11:12:00,2011-05-04 11:12:00,50,77.78,29,0.0,11
14606,42,2011-05-08 14:59:00,2011-05-08 14:59:00,59,49.37,25,0.0,14
14606,43,2011-05-12 10:53:00,2011-05-12 10:53:00,64,77.02,35,0.0,10
14606,44,2011-05-17 13:20:00,2011-05-17 13:20:00,56,61.69,23,0.0,13
14606,45,2011-05-24 13:50:00,2011-05-24 13:50:00,62,65.33,28,0.0,13
14606,46,2011-05-29 14:18:00,2011-05-29 14:18:00,72,107.58,44,0.0,14
14606,47,2011-06-01 12:05:00,2011-06-01 12:05:00,57,88.02,29,0.0,12
14606,48,2011-06-07 10:55:00,2011-06-07 10:55:00,44,69.21,25,0.0,10
14606,49,2011-06-09 13:08:00,2011-06-09 13:08:00,90,76.44,20,0.0,13
14606,5,2010-12-16 13:33:00,2010-12-16 13:33:00,37,68.54,19,0.0,13
14606,50,2011-06-13 13:55:00,2011-06-13 13:55:00,71,79.62,31,0.0,13
14606,51,2011-06-15 12:36:00,2011-06-15 12:36:00,101,43.18,16,0.0,12
14606,52,2011-06-21 11:02:00,2011-06-21 11:02:00,108,63.15,29,0.0,11
14606,53,2011-06-22 13:28:00,2011-06-22 13:28:00,64,39.42,13,0.0,13
14606,54,2011-06-29 12:59:00,2011-06-29 12:59:00,68,118.52,49,0.0,12
14606,55,2011-07-05 11:32:00,2011-07-05 11:32:00,104,96.57,36,0.0,11
14606,56,2011-07-11 11:38:00,2011-07-11 11:38:00,68,59.93,23,0.0,11
14606,57,2011-07-17 15:11:00,2011-07-17 15:11:00,110,69.75,27,0.0,15
14606,58,2011-07-20 12:14:00,2011-07-20 12:14:00,45,71.63,31,0.0,12
14606,59,2011-07-25 11:53:00,2011-07-25 11:53:00,34,98.62,29,0.0,11
14606,6,2010-12-20 14:33:00,2010-12-20 14:33:00,33,92.29,26,0.0,14
14606,60,2011-07-25 17:04:00,2011-07-25 17:04:00,8,15.0,1,0.0,17
14606,61,2011-07-29 11:07:00,2011-07-29 11:07:00,43,86.47,27,0.0,11
14606,62,2011-08-02 12:31:00,2011-08-02 12:31:00,66,102.01,30,0.0,12
14606,63,2011-08-08 13:11:00,2011-08-08 13:11:00,51,184.34,36,0.0,13
14606,64,2011-08-15 13:07:00,2011-08-15 13:07:00,62,88.77,37,0.0,13
14606,65,2011-08-19 11:15:00,2011-08-19 11:15:00,42,81.7,28,0.0,11
14606,66,2011-08-26 11:19:00,2011-08-26 11:19:00,49,82.77,33,0.0,11
14606,67,2011-08-28 15:17:00,2011-08-28 15:17:00,50,64.61,26,0.0,15
14606,68,2011-09-02 13:54:00,2011-09-02 13:54:00,59,89.72,38,0.0,13
14606,69,2011-09-07 12:41:00,2011-09-07 12:41:00,60,88.81,38,0.0,12
14606,7,2010-12-22 13:17:00,2010-12-22 13:17:00,36,52.99,16,0.0,13
14606,70,2011-09-11 13:07:00,2011-09-11 13:07:00,55,67.73,25,0.0,13
14606,71,2011-09-14 13:31:00,2011-09-14 13:31:00,39,52.99,26,0.0,13
14606,72,2011-09-19 11:59:00,2011-09-19 11:59:00,19,43.53,16,0.0,11
14606,73,2011-09-21 16:15:00,2011-09-21 16:15:00,42,68.78,18,0.0,16
14606,74,2011-09-28 13:00:00,2011-09-28 13:00:00,44,79.3,32,0.0,13
14606,75,2011-10-04 11:29:00,2011-10-04 11:29:00,61,66.64,30,0.0,11
14606,76,2011-10-10 12:35:00,2011-10-10 12:35:00,45,78.4,31,0.0,12
14606,77,2011-10-14 10:25:00,2011-10-14 10:25:00,112,44.22,24,0.0,10
14606,78,2011-10-20 12:57:00,2011-10-20 12:57:00,68,83.56,32,0.0,12
14606,79,2011-10-26 12:15:00,2011-10-26 12:15:00,55,75.44,29,0.0,12
14606,8,2011-01-04 11:34:00,2011-01-04 11:34:00,155,224.53,57,0.0,11
14606,80,2011-10-28 13:18:00,2011-10-28 13:18:00,37,69.0,21,0.0,13
14606,81,2011-11-02 12:45:00,2011-11-02 12:45:00,60,32.51,17,0.0,12
14606,82,2011-11-07 14:28:00,2011-11-07 14:28:00,52,68.8,24,0.0,14
14606,83,2011-11-10 11:37:00,2011-11-10 11:37:00,63,50.23,28,0.0,11
14606,84,2011-11-14 12:18:00,2011-11-14 12:18:00,46,71.1,28,0.0,12
14606,85,2011-11-18 12:39:00,2011-11-18 12:39:00,63,92.37,32,0.0,12
14606,86,2011-11-21 13:20:00,2011-11-21 13:20:00,67,76.94,24,0.0,13
14606,87,2011-11-24 13:54:00,2011-11-24 13:54:00,73,57.45,28,0.0,13
14606,88,2011-11-28 11:18:00,2011-11-28 11:18:00,109,120.89,55,0.0,11
14606,89,2011-11-30 14:00:00,2011-11-30 14:00:00,63,111.52,37,0.0,14
14606,9,2011-01-09 13:41:00,2011-01-09 13:41:00,154,112.21,38,0.0,13
14606,90,2011-12-06 12:56:00,2011-12-06 12:56:00,107,166.37,64,0.0,12
14606,91,2011-12-08 19:28:00,2011-12-08 19:28:00,64,87.0,31,0.0,19
14607,1,2011-03-23 15:22:00,2011-03-23 15:22:00,300,4.949999999999999,3,0.0,15
14607,2,2011-10-24 09:52:00,2011-10-24 09:55:00,4360,62.77,28,3.0,9
14607,3,2011-10-24 10:30:00,2011-10-24 10:43:00,4504,67.64,28,13.0,10
14607,4,2011-10-25 12:22:00,2011-10-25 12:22:00,288,1.5,1,0.0,12
14607,5,2011-11-03 14:32:00,2011-11-03 14:32:00,100,10.0,1,0.0,14
14607,6,2011-11-21 12:38:00,2011-11-21 12:38:00,14,10.850000000000001,3,0.0,12
14607,7,2011-11-22 09:34:00,2011-11-22 09:34:00,1600,12.16,10,0.0,9
14607,8,2011-11-24 10:35:00,2011-11-24 10:35:00,600,10.74,6,0.0,10
14608,1,2010-12-12 14:49:00,2010-12-12 14:49:00,48,4.25,1,0.0,14
14608,2,2011-09-15 11:46:00,2011-09-15 11:46:00,145,28.05,7,0.0,11
14608,3,2011-11-10 18:37:00,2011-11-10 18:37:00,119,26.4,6,0.0,18
14608,4,2011-12-05 16:52:00,2011-12-05 16:52:00,125,25.8,6,0.0,16
14609,1,2011-02-16 12:10:00,2011-02-16 12:10:00,2400,0.06,1,0.0,12
14609,2,2011-06-15 09:33:00,2011-06-15 09:33:00,720,0.21,1,0.0,9
14609,3,2011-07-19 17:04:00,2011-07-19 17:04:00,3186,0.06,1,0.0,17
14609,4,2011-09-28 12:54:00,2011-09-28 12:54:00,720,0.16,1,0.0,12
14616,1,2011-01-26 12:42:00,2011-01-26 12:42:00,48,4.95,1,0.0,12
14616,2,2011-02-28 10:07:00,2011-02-28 10:07:00,24,0.42,1,0.0,10
14616,3,2011-04-11 09:54:00,2011-04-11 09:54:00,32,4.95,1,0.0,9
14618,1,2011-01-06 11:59:00,2011-01-06 11:59:00,92,17.75,5,0.0,11
14618,2,2011-11-29 08:41:00,2011-11-29 08:41:00,143,31.0,7,0.0,8
14618,3,2011-11-30 13:45:00,2011-11-30 13:45:00,29,19.64,3,0.0,13
14619,1,2011-04-08 07:37:00,2011-04-08 07:37:00,152,94.12,20,0.0,7
14620,1,2011-03-01 08:30:00,2011-03-01 08:30:00,73,71.1,15,0.0,8
14620,2,2011-05-18 11:58:00,2011-05-18 11:58:00,141,17.88,11,0.0,11
14621,1,2010-12-16 13:00:00,2010-12-16 13:00:00,130,49.699999999999996,16,0.0,13
14621,2,2011-06-05 13:05:00,2011-06-05 13:05:00,152,47.62,17,0.0,13
14621,3,2011-07-06 12:31:00,2011-07-06 12:31:00,128,54.2,14,0.0,12
14621,4,2011-11-09 15:02:00,2011-11-09 15:02:00,329,98.77,29,0.0,15
14621,5,2011-12-08 16:22:00,2011-12-08 16:22:00,254,27.240000000000002,16,0.0,16
14622,1,2011-06-08 12:42:00,2011-06-08 12:42:00,146,67.46000000000001,21,0.0,12
14623,1,2011-04-18 13:54:00,2011-04-18 13:54:00,104,75.79,32,0.0,13
14623,2,2011-06-06 13:46:00,2011-06-06 13:46:00,91,133.85,40,0.0,13
14623,3,2011-08-15 13:51:00,2011-08-15 13:51:00,71,109.92,32,0.0,13
14623,4,2011-10-27 09:27:00,2011-10-27 09:27:00,22,39.15,6,0.0,9
14623,5,2011-11-07 13:56:00,2011-11-07 13:56:00,131,46.99,22,0.0,13
14624,1,2011-10-11 14:39:00,2011-10-11 14:39:00,138,26.27,12,0.0,14
14624,2,2011-10-13 13:44:00,2011-10-13 13:44:00,24,0.65,1,0.0,13
14625,1,2010-12-13 15:36:00,2010-12-13 15:36:00,255,125.54,34,0.0,15
14625,2,2011-05-27 15:32:00,2011-05-27 15:32:00,80,125.60000000000001,19,0.0,15
14626,1,2011-04-20 13:18:00,2011-04-20 13:18:00,432,65.2,29,0.0,13
14626,2,2011-08-09 10:20:00,2011-08-09 10:20:00,447,101.71000000000001,40,0.0,10
14626,3,2011-10-06 10:52:00,2011-10-06 10:52:00,315,140.91,26,0.0,10
14626,4,2011-11-16 10:37:00,2011-11-16 10:37:00,209,107.94,27,0.0,10
14628,1,2011-04-11 14:43:00,2011-04-11 14:43:00,106,61.17,12,0.0,14
14628,2,2011-09-09 14:58:00,2011-09-09 14:58:00,166,47.92,12,0.0,14
14629,1,2011-10-23 16:13:00,2011-10-23 16:13:00,215,363.76,82,0.0,16
